"","id","x","y","area","Nhat"
"2256",8537,3462171.611,-1556309.3,0.04,0.0030893482489697
"2257",8538,3462171.611,-1556509.3,0.04,0.0050398130209419
"2258",8539,3462171.611,-1556709.3,0.04,0.00958246849820206
"2259",8540,3462171.611,-1556909.3,0.04,0.020715710448264
"2260",8541,3462171.611,-1557109.3,0.04,0.0493908703536086
"2261",8542,3462171.611,-1557309.3,0.04,0.12530004898023
"2262",8543,3462171.611,-1557509.3,0.04,0.324647830781744
"2263",8544,3462171.611,-1557709.3,0.04,0.820416636489174
"2264",8545,3462171.611,-1557909.3,0.04,1.92134764613408
"2265",8546,3462171.611,-1558109.3,0.04,3.94113017775607
"2266",8547,3462171.611,-1558309.3,0.04,6.65470235448321
"2267",8548,3462171.611,-1558509.3,0.04,8.63940758371807
"2268",8549,3462171.611,-1558709.3,0.04,7.99720646613783
"2269",8550,3462171.611,-1558909.3,0.04,4.87326056477191
"2270",8551,3462171.611,-1559109.3,0.04,1.85633777945359
"2271",8552,3462171.611,-1559309.3,0.04,0.428427339769108
"2272",8553,3462171.611,-1559509.3,0.04,0.0582289995064569
"2273",8554,3462171.611,-1559709.3,0.04,0.00453631186454077
"2274",8555,3462171.611,-1559909.3,0.04,0.000197471813657346
"2275",8556,3462171.611,-1560109.3,0.04,4.69474370346716e-06
"2276",8557,3462171.611,-1560309.3,0.04,5.97759650434436e-08
"2277",8558,3462171.611,-1560509.3,0.04,4.01005002726672e-10
"2278",8559,3462171.611,-1560709.3,0.04,1.44877006692171e-12
"2279",8560,3462171.611,-1560909.3,0.04,3.0252318020409e-15
"2280",8561,3462171.611,-1561109.3,0.04,8.88178419700125e-18
"2281",8562,3462171.611,-1561309.3,0.04,8.88178419700125e-18
"2282",8563,3462171.611,-1561509.3,0.04,8.88178419700125e-18
"2283",8564,3462171.611,-1561709.3,0.04,8.88178419700125e-18
"2284",8565,3462171.611,-1561909.3,0.04,8.88178419700125e-18
"2285",8566,3462171.611,-1562109.3,0.04,8.88178419700125e-18
"2286",8567,3462171.611,-1562309.3,0.04,8.88178419700125e-18
"2287",8568,3462171.611,-1562509.3,0.04,8.88178419700125e-18
"2288",8569,3462171.611,-1562709.3,0.04,8.88178419700125e-18
"2289",8570,3462171.611,-1562909.3,0.04,8.88178419700125e-18
"2290",8571,3462171.611,-1563109.3,0.04,8.88178419700125e-18
"2291",8572,3462171.611,-1563309.3,0.04,8.88178419700125e-18
"2292",8573,3462171.611,-1563509.3,0.04,8.88178419700125e-18
"2293",8574,3462171.611,-1563709.3,0.04,8.88178419700125e-18
"2294",8575,3462171.611,-1563909.3,0.04,8.88178419700125e-18
"2295",8576,3462171.611,-1564109.3,0.04,8.88178419700125e-18
"2296",8577,3462171.611,-1564309.3,0.04,8.88178419700125e-18
"2297",8578,3462171.611,-1564509.3,0.04,8.88178419700125e-18
"2298",8579,3462171.611,-1564709.3,0.04,8.88178419700125e-18
"2299",8580,3462171.611,-1564909.3,0.04,8.88178419700125e-18
"2300",8581,3462171.611,-1565109.3,0.04,8.88178419700125e-18
"2301",8582,3462171.611,-1565309.3,0.04,8.88178419700125e-18
"2302",8583,3462171.611,-1565509.3,0.04,8.88178419700125e-18
"2303",8584,3462171.611,-1565709.3,0.04,8.88178419700125e-18
"2304",8585,3462171.611,-1565909.3,0.04,8.88178419700125e-18
"2305",8586,3462171.611,-1566109.3,0.04,8.88178419700125e-18
"2306",8587,3462171.611,-1566309.3,0.04,8.88178419700125e-18
"2307",8588,3462171.611,-1566509.3,0.04,8.88178419700125e-18
"2308",8589,3462171.611,-1566709.3,0.04,8.88178419700125e-18
"2309",8590,3462177.152,-1566903.19,0.04,8.88178419700125e-18
"2310",8591,3462235.704,-1567044.21,0.04,8.88178419700125e-18
"2311",8680,3462438.267,-1543989.54,0.04,8.88178419700125e-18
"2312",8681,3462376.942,-1544115.72,0.04,8.88178419700125e-18
"2313",8682,3462371.611,-1544309.3,0.04,8.88178419700125e-18
"2314",8683,3462371.611,-1544509.3,0.04,8.88178419700125e-18
"2315",8684,3462371.611,-1544709.3,0.04,8.88178419700125e-18
"2316",8685,3462371.611,-1544909.3,0.04,8.88178419700125e-18
"2317",8686,3462371.611,-1545109.3,0.04,8.88178419700125e-18
"2318",8687,3462371.611,-1545309.3,0.04,8.88178419700125e-18
"2319",8688,3462371.611,-1545509.3,0.04,8.88178419700125e-18
"2320",8689,3462371.611,-1545709.3,0.04,8.88178419700125e-18
"2321",8690,3462371.611,-1545909.3,0.04,8.88178419700125e-18
"2322",8691,3462371.611,-1546109.3,0.04,8.88178419700125e-18
"2323",8692,3462371.611,-1546309.3,0.04,8.88178419700125e-18
"2324",8693,3462371.611,-1546509.3,0.04,8.88178419700125e-18
"2325",8694,3462371.611,-1546709.3,0.04,8.88178419700125e-18
"2326",8695,3462371.611,-1546909.3,0.04,8.88178419700125e-18
"2327",8696,3462371.611,-1547109.3,0.04,8.88178419700125e-18
"2328",8697,3462371.611,-1547309.3,0.04,8.88178419700125e-18
"2329",8698,3462371.611,-1547509.3,0.04,8.88178419700125e-18
"2330",8699,3462371.611,-1547709.3,0.04,8.88178419700125e-18
"2331",8700,3462371.611,-1547909.3,0.04,8.88178419700125e-18
"2332",8701,3462371.611,-1548109.3,0.04,8.88178419700125e-18
"2333",8702,3462371.611,-1548309.3,0.04,8.88178419700125e-18
"2334",8703,3462371.611,-1548509.3,0.04,8.88178419700125e-18
"2335",8704,3462371.611,-1548709.3,0.04,8.88178419700125e-18
"2336",8705,3462371.611,-1548909.3,0.04,8.88178419700125e-18
"2337",8706,3462371.611,-1549109.3,0.04,8.88178419700125e-18
"2338",8707,3462371.611,-1549309.3,0.04,8.88178419700125e-18
"2339",8708,3462371.611,-1549509.3,0.04,8.88178419700125e-18
"2340",8709,3462371.611,-1549709.3,0.04,8.88178419700125e-18
"2341",8710,3462371.611,-1549909.3,0.04,8.88178419700125e-18
"2342",8711,3462371.611,-1550109.3,0.04,8.88178419700125e-18
"2343",8712,3462371.611,-1550309.3,0.04,8.88178419700125e-18
"2344",8713,3462371.611,-1550509.3,0.04,7.72342218304483e-16
"2345",8714,3462371.611,-1550709.3,0.04,2.73143492102702e-13
"2346",8715,3462371.611,-1550909.3,0.04,6.2121834903859e-11
"2347",8716,3462371.611,-1551109.3,0.04,8.69077797211726e-09
"2348",8717,3462371.611,-1551309.3,0.04,7.23044240440488e-07
"2349",8718,3462371.611,-1551509.3,0.04,3.50034850389747e-05
"2350",8719,3462371.611,-1551709.3,0.04,0.000976859072004076
"2351",8720,3462371.611,-1551909.3,0.04,0.0157564540458475
"2352",8721,3462371.611,-1552109.3,0.04,0.148691489848417
"2353",8722,3462371.611,-1552309.3,0.04,0.838922027817756
"2354",8723,3462371.611,-1552509.3,0.04,2.91697688806524
"2355",8724,3462371.611,-1552709.3,0.04,6.48478733767229
"2356",8725,3462371.611,-1552909.3,0.04,9.61446447843247
"2357",8726,3462371.611,-1553109.3,0.04,9.98991896767168
"2358",8727,3462371.611,-1553309.3,0.04,7.68850929940674
"2359",8728,3462371.611,-1553509.3,0.04,4.63794309508194
"2360",8729,3462371.611,-1553709.3,0.04,2.3188069590032
"2361",8730,3462371.611,-1553909.3,0.04,1.01458620655372
"2362",8731,3462371.611,-1554109.3,0.04,0.409337404353544
"2363",8732,3462371.611,-1554309.3,0.04,0.159969888360429
"2364",8733,3462371.611,-1554509.3,0.04,0.0633781861643738
"2365",8734,3462371.611,-1554709.3,0.04,0.026525103411013
"2366",8735,3462371.611,-1554909.3,0.04,0.0121590594745621
"2367",8736,3462371.611,-1555109.3,0.04,0.00629514490287007
"2368",8737,3462371.611,-1555309.3,0.04,0.00377373315798286
"2369",8738,3462371.611,-1555509.3,0.04,0.00266889880433015
"2370",8739,3462371.611,-1555709.3,0.04,0.00225465772497869
"2371",8740,3462371.611,-1555909.3,0.04,0.00228880930697779
"2372",8741,3462371.611,-1556109.3,0.04,0.00279051643577675
"2373",8742,3462371.611,-1556309.3,0.04,0.00405747151067511
"2374",8743,3462371.611,-1556509.3,0.04,0.00694256002156254
"2375",8744,3462371.611,-1556709.3,0.04,0.0137098736672993
"2376",8745,3462371.611,-1556909.3,0.04,0.0304686795164034
"2377",8746,3462371.611,-1557109.3,0.04,0.0739061464353771
"2378",8747,3462371.611,-1557309.3,0.04,0.188788785919318
"2379",8748,3462371.611,-1557509.3,0.04,0.487567846183635
"2380",8749,3462371.611,-1557709.3,0.04,1.21617261347464
"2381",8750,3462371.611,-1557909.3,0.04,2.78475967749314
"2382",8751,3462371.611,-1558109.3,0.04,5.53391747168872
"2383",8752,3462371.611,-1558309.3,0.04,8.97184076461167
"2384",8753,3462371.611,-1558509.3,0.04,11.0852136998953
"2385",8754,3462371.611,-1558709.3,0.04,9.67735458722507
"2386",8755,3462371.611,-1558909.3,0.04,5.56467051337648
"2387",8756,3462371.611,-1559109.3,0.04,2.02422008550199
"2388",8757,3462371.611,-1559309.3,0.04,0.451118143385297
"2389",8758,3462371.611,-1559509.3,0.04,0.0598345004185627
"2390",8759,3462371.611,-1559709.3,0.04,0.00459860594550957
"2391",8760,3462371.611,-1559909.3,0.04,0.000199824350909754
"2392",8761,3462371.611,-1560109.3,0.04,4.80210637283498e-06
"2393",8762,3462371.611,-1560309.3,0.04,6.25927552997647e-08
"2394",8763,3462371.611,-1560509.3,0.04,4.35137175625837e-10
"2395",8764,3462371.611,-1560709.3,0.04,1.6287566667171e-12
"2396",8765,3462371.611,-1560909.3,0.04,3.51365214383104e-15
"2397",8766,3462371.611,-1561109.3,0.04,8.88178419700125e-18
"2398",8767,3462371.611,-1561309.3,0.04,8.88178419700125e-18
"2399",8768,3462371.611,-1561509.3,0.04,8.88178419700125e-18
"2400",8769,3462371.611,-1561709.3,0.04,8.88178419700125e-18
"2401",8770,3462371.611,-1561909.3,0.04,8.88178419700125e-18
"2402",8771,3462371.611,-1562109.3,0.04,8.88178419700125e-18
"2403",8772,3462371.611,-1562309.3,0.04,8.88178419700125e-18
"2404",8773,3462371.611,-1562509.3,0.04,8.88178419700125e-18
"2405",8774,3462371.611,-1562709.3,0.04,8.88178419700125e-18
"2406",8775,3462371.611,-1562909.3,0.04,8.88178419700125e-18
"2407",8776,3462371.611,-1563109.3,0.04,8.88178419700125e-18
"2408",8777,3462371.611,-1563309.3,0.04,8.88178419700125e-18
"2409",8778,3462371.611,-1563509.3,0.04,8.88178419700125e-18
"2410",8779,3462371.611,-1563709.3,0.04,8.88178419700125e-18
"2411",8780,3462371.611,-1563909.3,0.04,8.88178419700125e-18
"2412",8781,3462371.611,-1564109.3,0.04,8.88178419700125e-18
"2413",8782,3462371.611,-1564309.3,0.04,8.88178419700125e-18
"2414",8783,3462371.611,-1564509.3,0.04,8.88178419700125e-18
"2415",8784,3462371.611,-1564709.3,0.04,8.88178419700125e-18
"2416",8785,3462371.611,-1564909.3,0.04,8.88178419700125e-18
"2417",8786,3462371.611,-1565109.3,0.04,8.88178419700125e-18
"2418",8787,3462371.611,-1565309.3,0.04,8.88178419700125e-18
"2419",8788,3462371.611,-1565509.3,0.04,8.88178419700125e-18
"2420",8789,3462371.611,-1565709.3,0.04,8.88178419700125e-18
"2421",8790,3462371.611,-1565909.3,0.04,8.88178419700125e-18
"2422",8791,3462371.611,-1566109.3,0.04,8.88178419700125e-18
"2423",8792,3462371.611,-1566309.3,0.04,8.88178419700125e-18
"2424",8793,3462371.611,-1566509.3,0.04,8.88178419700125e-18
"2425",8794,3462371.611,-1566709.3,0.04,8.88178419700125e-18
"2426",8795,3462371.611,-1566909.3,0.04,8.88178419700125e-18
"2427",8796,3462380.204,-1567100.65,0.04,8.88178419700125e-18
"2428",8797,3462440.98,-1567215.43,0.04,8.88178419700125e-18
"2429",8885,3462583.925,-1543955.07,0.04,8.88178419700125e-18
"2430",8886,3462571.611,-1544109.3,0.04,8.88178419700125e-18
"2431",8887,3462571.611,-1544309.3,0.04,8.88178419700125e-18
"2432",8888,3462571.611,-1544509.3,0.04,8.88178419700125e-18
"2433",8889,3462571.611,-1544709.3,0.04,8.88178419700125e-18
"2434",8890,3462571.611,-1544909.3,0.04,8.88178419700125e-18
"2435",8891,3462571.611,-1545109.3,0.04,8.88178419700125e-18
"2436",8892,3462571.611,-1545309.3,0.04,8.88178419700125e-18
"2437",8893,3462571.611,-1545509.3,0.04,8.88178419700125e-18
"2438",8894,3462571.611,-1545709.3,0.04,8.88178419700125e-18
"2439",8895,3462571.611,-1545909.3,0.04,8.88178419700125e-18
"2440",8896,3462571.611,-1546109.3,0.04,8.88178419700125e-18
"2441",8897,3462571.611,-1546309.3,0.04,8.88178419700125e-18
"2442",8898,3462571.611,-1546509.3,0.04,8.88178419700125e-18
"2443",8899,3462571.611,-1546709.3,0.04,8.88178419700125e-18
"2444",8900,3462571.611,-1546909.3,0.04,8.88178419700125e-18
"2445",8901,3462571.611,-1547109.3,0.04,8.88178419700125e-18
"2446",8902,3462571.611,-1547309.3,0.04,8.88178419700125e-18
"2447",8903,3462571.611,-1547509.3,0.04,8.88178419700125e-18
"2448",8904,3462571.611,-1547709.3,0.04,8.88178419700125e-18
"2449",8905,3462571.611,-1547909.3,0.04,8.88178419700125e-18
"2450",8906,3462571.611,-1548109.3,0.04,8.88178419700125e-18
"2451",8907,3462571.611,-1548309.3,0.04,8.88178419700125e-18
"2452",8908,3462571.611,-1548509.3,0.04,8.88178419700125e-18
"2453",8909,3462571.611,-1548709.3,0.04,8.88178419700125e-18
"2454",8910,3462571.611,-1548909.3,0.04,8.88178419700125e-18
"2455",8911,3462571.611,-1549109.3,0.04,8.88178419700125e-18
"2456",8912,3462571.611,-1549309.3,0.04,8.88178419700125e-18
"2457",8913,3462571.611,-1549509.3,0.04,8.88178419700125e-18
"2458",8914,3462571.611,-1549709.3,0.04,8.88178419700125e-18
"2459",8915,3462571.611,-1549909.3,0.04,8.88178419700125e-18
"2460",8916,3462571.611,-1550109.3,0.04,8.88178419700125e-18
"2461",8917,3462571.611,-1550309.3,0.04,9.08429602464777e-17
"2462",8918,3462571.611,-1550509.3,0.04,2.8191528825846e-14
"2463",8919,3462571.611,-1550709.3,0.04,6.06397933781286e-12
"2464",8920,3462571.611,-1550909.3,0.04,8.58638147416126e-10
"2465",8921,3462571.611,-1551109.3,0.04,7.65010744699445e-08
"2466",8922,3462571.611,-1551309.3,0.04,4.15900424982705e-06
"2467",8923,3462571.611,-1551509.3,0.04,0.000135675676704688
"2468",8924,3462571.611,-1551709.3,0.04,0.00264497745025834
"2469",8925,3462571.611,-1551909.3,0.04,0.0309923000458618
"2470",8926,3462571.611,-1552109.3,0.04,0.220903338822963
"2471",8927,3462571.611,-1552309.3,0.04,0.977706264159045
"2472",8928,3462571.611,-1552509.3,0.04,2.76532588058024
"2473",8929,3462571.611,-1552709.3,0.04,5.17890099537142
"2474",8930,3462571.611,-1552909.3,0.04,6.67776863795411
"2475",8931,3462571.611,-1553109.3,0.04,6.2164499707246
"2476",8932,3462571.611,-1553309.3,0.04,4.41061681521893
"2477",8933,3462571.611,-1553509.3,0.04,2.51780957859201
"2478",8934,3462571.611,-1553709.3,0.04,1.21960372418803
"2479",8935,3462571.611,-1553909.3,0.04,0.527981257625663
"2480",8936,3462571.611,-1554109.3,0.04,0.214732670667643
"2481",8937,3462571.611,-1554309.3,0.04,0.0860006207207158
"2482",8938,3462571.611,-1554509.3,0.04,0.0354206015325308
"2483",8939,3462571.611,-1554709.3,0.04,0.0155969398360269
"2484",8940,3462571.611,-1554909.3,0.04,0.00759470717284049
"2485",8941,3462571.611,-1555109.3,0.04,0.00420613563581941
"2486",8942,3462571.611,-1555309.3,0.04,0.00270868023843481
"2487",8943,3462571.611,-1555509.3,0.04,0.00206085870452444
"2488",8944,3462571.611,-1555709.3,0.04,0.0018705351498004
"2489",8945,3462571.611,-1555909.3,0.04,0.0020324827556084
"2490",8946,3462571.611,-1556109.3,0.04,0.00263675671979818
"2491",8947,3462571.611,-1556309.3,0.04,0.00404850862614243
"2492",8948,3462571.611,-1556509.3,0.04,0.00724989312747946
"2493",8949,3462571.611,-1556709.3,0.04,0.0148368053873172
"2494",8950,3462571.611,-1556909.3,0.04,0.0338169729621789
"2495",8951,3462571.611,-1557109.3,0.04,0.0832345024322522
"2496",8952,3462571.611,-1557309.3,0.04,0.213457461311168
"2497",8953,3462571.611,-1557509.3,0.04,0.547712773162709
"2498",8954,3462571.611,-1557709.3,0.04,1.34380525506643
"2499",8955,3462571.611,-1557909.3,0.04,2.99775688152436
"2500",8956,3462571.611,-1558109.3,0.04,5.75120631798353
"2501",8957,3462571.611,-1558309.3,0.04,8.92476698860351
"2502",8958,3462571.611,-1558509.3,0.04,10.4724271902223
"2503",8959,3462571.611,-1558709.3,0.04,8.63339824650924
"2504",8960,3462571.611,-1558909.3,0.04,4.71624110701865
"2505",8961,3462571.611,-1559109.3,0.04,1.64643421241934
"2506",8962,3462571.611,-1559309.3,0.04,0.355670791917892
"2507",8963,3462571.611,-1559509.3,0.04,0.0461888774614039
"2508",8964,3462571.611,-1559709.3,0.04,0.00351298597935498
"2509",8965,3462571.611,-1559909.3,0.04,0.000152852049427672
"2510",8966,3462571.611,-1560109.3,0.04,3.72549416101141e-06
"2511",8967,3462571.611,-1560309.3,0.04,4.9909784196133e-08
"2512",8968,3462571.611,-1560509.3,0.04,3.61862794556764e-10
"2513",8969,3462571.611,-1560709.3,0.04,1.42505893969706e-12
"2514",8970,3462571.611,-1560909.3,0.04,3.24314664213785e-15
"2515",8971,3462571.611,-1561109.3,0.04,8.88178419700125e-18
"2516",8972,3462571.611,-1561309.3,0.04,8.88178419700125e-18
"2517",8973,3462571.611,-1561509.3,0.04,8.88178419700125e-18
"2518",8974,3462571.611,-1561709.3,0.04,8.88178419700125e-18
"2519",8975,3462571.611,-1561909.3,0.04,8.88178419700125e-18
"2520",8976,3462571.611,-1562109.3,0.04,8.88178419700125e-18
"2521",8977,3462571.611,-1562309.3,0.04,8.88178419700125e-18
"2522",8978,3462571.611,-1562509.3,0.04,8.88178419700125e-18
"2523",8979,3462571.611,-1562709.3,0.04,8.88178419700125e-18
"2524",8980,3462571.611,-1562909.3,0.04,8.88178419700125e-18
"2525",8981,3462571.611,-1563109.3,0.04,8.88178419700125e-18
"2526",8982,3462571.611,-1563309.3,0.04,8.88178419700125e-18
"2527",8983,3462571.611,-1563509.3,0.04,8.88178419700125e-18
"2528",8984,3462571.611,-1563709.3,0.04,8.88178419700125e-18
"2529",8985,3462571.611,-1563909.3,0.04,8.88178419700125e-18
"2530",8986,3462571.611,-1564109.3,0.04,8.88178419700125e-18
"2531",8987,3462571.611,-1564309.3,0.04,8.88178419700125e-18
"2532",8988,3462571.611,-1564509.3,0.04,8.88178419700125e-18
"2533",8989,3462571.611,-1564709.3,0.04,8.88178419700125e-18
"2534",8990,3462571.611,-1564909.3,0.04,8.88178419700125e-18
"2535",8991,3462571.611,-1565109.3,0.04,8.88178419700125e-18
"2536",8992,3462571.611,-1565309.3,0.04,8.88178419700125e-18
"2537",8993,3462571.611,-1565509.3,0.04,8.88178419700125e-18
"2538",8994,3462571.611,-1565709.3,0.04,8.88178419700125e-18
"2539",8995,3462571.611,-1565909.3,0.04,8.88178419700125e-18
"2540",8996,3462571.611,-1566109.3,0.04,8.88178419700125e-18
"2541",8997,3462571.611,-1566309.3,0.04,8.88178419700125e-18
"2542",8998,3462571.611,-1566509.3,0.04,8.88178419700125e-18
"2543",8999,3462571.611,-1566709.3,0.04,8.88178419700125e-18
"2544",9000,3462571.611,-1566909.3,0.04,8.88178419700125e-18
"2545",9001,3462571.611,-1567109.3,0.04,8.88178419700125e-18
"2546",9002,3462606.684,-1567275.85,0.04,8.88178419700125e-18
"2547",9003,3462663.722,-1567429.82,0.04,8.88178419700125e-18
"2548",9089,3462860.541,-1543805.35,0.04,8.88178419700125e-18
"2549",9090,3462777.908,-1543920.67,0.04,8.88178419700125e-18
"2550",9091,3462771.611,-1544109.3,0.04,8.88178419700125e-18
"2551",9092,3462771.611,-1544309.3,0.04,8.88178419700125e-18
"2552",9093,3462771.611,-1544509.3,0.04,8.88178419700125e-18
"2553",9094,3462771.611,-1544709.3,0.04,8.88178419700125e-18
"2554",9095,3462771.611,-1544909.3,0.04,8.88178419700125e-18
"2555",9096,3462771.611,-1545109.3,0.04,8.88178419700125e-18
"2556",9097,3462771.611,-1545309.3,0.04,8.88178419700125e-18
"2557",9098,3462771.611,-1545509.3,0.04,8.88178419700125e-18
"2558",9099,3462771.611,-1545709.3,0.04,8.88178419700125e-18
"2559",9100,3462771.611,-1545909.3,0.04,8.88178419700125e-18
"2560",9101,3462771.611,-1546109.3,0.04,8.88178419700125e-18
"2561",9102,3462771.611,-1546309.3,0.04,8.88178419700125e-18
"2562",9103,3462771.611,-1546509.3,0.04,8.88178419700125e-18
"2563",9104,3462771.611,-1546709.3,0.04,8.88178419700125e-18
"2564",9105,3462771.611,-1546909.3,0.04,8.88178419700125e-18
"2565",9106,3462771.611,-1547109.3,0.04,8.88178419700125e-18
"2566",9107,3462771.611,-1547309.3,0.04,8.88178419700125e-18
"2567",9108,3462771.611,-1547509.3,0.04,8.88178419700125e-18
"2568",9109,3462771.611,-1547709.3,0.04,8.88178419700125e-18
"2569",9110,3462771.611,-1547909.3,0.04,8.88178419700125e-18
"2570",9111,3462771.611,-1548109.3,0.04,8.88178419700125e-18
"2571",9112,3462771.611,-1548309.3,0.04,8.88178419700125e-18
"2572",9113,3462771.611,-1548509.3,0.04,8.88178419700125e-18
"2573",9114,3462771.611,-1548709.3,0.04,8.88178419700125e-18
"2574",9115,3462771.611,-1548909.3,0.04,8.88178419700125e-18
"2575",9116,3462771.611,-1549109.3,0.04,8.88178419700125e-18
"2576",9117,3462771.611,-1549309.3,0.04,8.88178419700125e-18
"2577",9118,3462771.611,-1549509.3,0.04,8.88178419700125e-18
"2578",9119,3462771.611,-1549709.3,0.04,8.88178419700125e-18
"2579",9120,3462771.611,-1549909.3,0.04,8.88178419700125e-18
"2580",9121,3462771.611,-1550109.3,0.04,1.70651990350289e-17
"2581",9122,3462771.611,-1550309.3,0.04,4.23424889541661e-15
"2582",9123,3462771.611,-1550509.3,0.04,7.82972664293308e-13
"2583",9124,3462771.611,-1550709.3,0.04,1.02432605025868e-10
"2584",9125,3462771.611,-1550909.3,0.04,9.00177571158363e-09
"2585",9126,3462771.611,-1551109.3,0.04,5.06244265777697e-07
"2586",9127,3462771.611,-1551309.3,0.04,1.7809850276392e-05
"2587",9128,3462771.611,-1551509.3,0.04,0.000389881874990567
"2588",9129,3462771.611,-1551709.3,0.04,0.00531812554680419
"2589",9130,3462771.611,-1551909.3,0.04,0.0454764681105271
"2590",9131,3462771.611,-1552109.3,0.04,0.246770319687985
"2591",9132,3462771.611,-1552309.3,0.04,0.865626217398192
"2592",9133,3462771.611,-1552509.3,0.04,2.01036453695617
"2593",9134,3462771.611,-1552709.3,0.04,3.19440276928254
"2594",9135,3462771.611,-1552909.3,0.04,3.61596181140253
"2595",9136,3462771.611,-1553109.3,0.04,3.04615434689188
"2596",9137,3462771.611,-1553309.3,0.04,2.00611866067554
"2597",9138,3462771.611,-1553509.3,0.04,1.08870908927745
"2598",9139,3462771.611,-1553709.3,0.04,0.512370077295156
"2599",9140,3462771.611,-1553909.3,0.04,0.219757443058784
"2600",9141,3462771.611,-1554109.3,0.04,0.0901125568501851
"2601",9142,3462771.611,-1554309.3,0.04,0.0369582810010712
"2602",9143,3462771.611,-1554509.3,0.04,0.0158009421828261
"2603",9144,3462771.611,-1554709.3,0.04,0.00730561309209973
"2604",9145,3462771.611,-1554909.3,0.04,0.0037698919806366
"2605",9146,3462771.611,-1555109.3,0.04,0.00222775355558174
"2606",9147,3462771.611,-1555309.3,0.04,0.00153716437730242
"2607",9148,3462771.611,-1555509.3,0.04,0.00125488571943126
"2608",9149,3462771.611,-1555709.3,0.04,0.00122061882261546
"2609",9150,3462771.611,-1555909.3,0.04,0.00141620008420596
"2610",9151,3462771.611,-1556109.3,0.04,0.00195064363177767
"2611",9152,3462771.611,-1556309.3,0.04,0.0031564310636357
"2612",9153,3462771.611,-1556509.3,0.04,0.00590507467957833
"2613",9154,3462771.611,-1556709.3,0.04,0.0125024675553753
"2614",9155,3462771.611,-1556909.3,0.04,0.0291766162940649
"2615",9156,3462771.611,-1557109.3,0.04,0.0727417667278392
"2616",9157,3462771.611,-1557309.3,0.04,0.18693734834413
"2617",9158,3462771.611,-1557509.3,0.04,0.475652433106599
"2618",9159,3462771.611,-1557709.3,0.04,1.1458165446444
"2619",9160,3462771.611,-1557909.3,0.04,2.48667184351401
"2620",9161,3462771.611,-1558109.3,0.04,4.60202182823348
"2621",9162,3462771.611,-1558309.3,0.04,6.83647488729114
"2622",9163,3462771.611,-1558509.3,0.04,7.63177185912653
"2623",9164,3462771.611,-1558709.3,0.04,5.9765644915537
"2624",9165,3462771.611,-1558909.3,0.04,3.1243903015538
"2625",9166,3462771.611,-1559109.3,0.04,1.05282140228232
"2626",9167,3462771.611,-1559309.3,0.04,0.221488357332638
"2627",9168,3462771.611,-1559509.3,0.04,0.0282745570627377
"2628",9169,3462771.611,-1559709.3,0.04,0.00213589062388935
"2629",9170,3462771.611,-1559909.3,0.04,9.33964509967883e-05
"2630",9171,3462771.611,-1560109.3,0.04,2.31881312485423e-06
"2631",9172,3462771.611,-1560309.3,0.04,3.21255272687326e-08
"2632",9173,3462771.611,-1560509.3,0.04,2.44208294135635e-10
"2633",9174,3462771.611,-1560709.3,0.04,1.02263220461296e-12
"2634",9175,3462771.611,-1560909.3,0.04,2.49916131394271e-15
"2635",9176,3462771.611,-1561109.3,0.04,8.88178419700125e-18
"2636",9177,3462771.611,-1561309.3,0.04,8.88178419700125e-18
"2637",9178,3462771.611,-1561509.3,0.04,8.88178419700125e-18
"2638",9179,3462771.611,-1561709.3,0.04,8.88178419700125e-18
"2639",9180,3462771.611,-1561909.3,0.04,8.88178419700125e-18
"2640",9181,3462771.611,-1562109.3,0.04,8.88178419700125e-18
"2641",9182,3462771.611,-1562309.3,0.04,8.88178419700125e-18
"2642",9183,3462771.611,-1562509.3,0.04,8.88178419700125e-18
"2643",9184,3462771.611,-1562709.3,0.04,8.88178419700125e-18
"2644",9185,3462771.611,-1562909.3,0.04,8.88178419700125e-18
"2645",9186,3462771.611,-1563109.3,0.04,8.88178419700125e-18
"2646",9187,3462771.611,-1563309.3,0.04,8.88178419700125e-18
"2647",9188,3462771.611,-1563509.3,0.04,8.88178419700125e-18
"2648",9189,3462771.611,-1563709.3,0.04,8.88178419700125e-18
"2649",9190,3462771.611,-1563909.3,0.04,8.88178419700125e-18
"2650",9191,3462771.611,-1564109.3,0.04,8.88178419700125e-18
"2651",9192,3462771.611,-1564309.3,0.04,8.88178419700125e-18
"2652",9193,3462771.611,-1564509.3,0.04,8.88178419700125e-18
"2653",9194,3462771.611,-1564709.3,0.04,8.88178419700125e-18
"2654",9195,3462771.611,-1564909.3,0.04,8.88178419700125e-18
"2655",9196,3462771.611,-1565109.3,0.04,8.88178419700125e-18
"2656",9197,3462771.611,-1565309.3,0.04,8.88178419700125e-18
"2657",9198,3462771.611,-1565509.3,0.04,8.88178419700125e-18
"2658",9199,3462771.611,-1565709.3,0.04,8.88178419700125e-18
"2659",9200,3462771.611,-1565909.3,0.04,8.88178419700125e-18
"2660",9201,3462771.611,-1566109.3,0.04,8.88178419700125e-18
"2661",9202,3462771.611,-1566309.3,0.04,8.88178419700125e-18
"2662",9203,3462771.611,-1566509.3,0.04,8.88178419700125e-18
"2663",9204,3462771.611,-1566709.3,0.04,8.88178419700125e-18
"2664",9205,3462771.611,-1566909.3,0.04,8.88178419700125e-18
"2665",9206,3462771.611,-1567109.3,0.04,8.88178419700125e-18
